ECC Outdoor Track and Field Championships 2023,https://www.tfrrs.org/results/79856/ECC_Outdoor_Track_and_Field_Championships_2023
2023 Gulf South Conference Championship,https://www.tfrrs.org/results/79883/2023_Gulf_South_Conference_Championship
Lone Star Conference Outdoor Track & Field Championships,https://www.tfrrs.org/results/80413/Lone_Star_Conference_Outdoor_Track__Field_Championships
WHAC Outdoor Track & Field Championships,https://www.tfrrs.org/results/80414/WHAC_Outdoor_Track__Field_Championships
2023 OAC Outdoor Track & Field Championships,https://www.tfrrs.org/results/80178/2023_OAC_Outdoor_Track__Field_Championships
2023 KCAC Outdoor Track & Field Championships,https://www.tfrrs.org/results/80434/2023_KCAC_Outdoor_Track__Field_Championships
Luther vs Wartburg Dual,https://www.tfrrs.org/results/80694/Luther_vs_Wartburg_Dual
2023 Great American Conference Track and Field Championships,https://www.tfrrs.org/results/79173/2023_Great_American_Conference_Track_and_Field_Championships
2023 Crossroads League Outdoor Championships,https://www.tfrrs.org/results/80452/2023_Crossroads_League_Outdoor_Championships
New England DIII Outdoor Track & Field Championship,https://www.tfrrs.org/results/80481/New_England_DIII_Outdoor_Track__Field_Championship
MIAA Field Day,https://www.tfrrs.org/results/80483/MIAA_Field_Day
2023 Middle Atlantic Conference Outdoor T&F Championships,https://www.tfrrs.org/results/78195/2023_Middle_Atlantic_Conference_Outdoor_TF_Championships
2023 American Southwest Conference Track & Field Champions,https://www.tfrrs.org/results/79505/2023_American_Southwest_Conference_Track__Field_Champions
AMC Outdoor Track and Field Championships,https://www.tfrrs.org/results/80526/AMC_Outdoor_Track_and_Field_Championships
2023 Southland Conference Outdoor T&F Championship,https://www.tfrrs.org/results/80528/2023_Southland_Conference_Outdoor_TF_Championship
MIAC Combined Events,https://www.tfrrs.org/results/81055/MIAC_Combined_Events
2023 NJCAA Region VI Championships,https://www.tfrrs.org/results/81064/2023_NJCAA_Region_VI_Championships
GLVC Track and Field Championships,https://www.tfrrs.org/results/78255/GLVC_Track_and_Field_Championships
Maverick Open #1,https://www.tfrrs.org/results/80110/Maverick_Open_1
G-MAC Outdoor Track & Field Championships,https://www.tfrrs.org/results/78592/G-MAC_Outdoor_Track__Field_Championships
2023 Liberty Twilight Qualifier,https://www.tfrrs.org/results/75248/2023_Liberty_Twilight_Qualifier
Marauders-Mystics Tune-up,https://www.tfrrs.org/results/80710/Marauders-Mystics_Tune-up
St Thomas Joe Sweeney Invitational,https://www.tfrrs.org/results/80991/St_Thomas_Joe_Sweeney_Invitational
2023 BYU Westminster Dual,https://www.tfrrs.org/results/81019/2023_BYU_Westminster_Dual
2023 SAC Outdoor Track and Field Championships,https://www.tfrrs.org/results/78475/2023_SAC_Outdoor_Track_and_Field_Championships
2023 GLIAC Outdoor Track & Field Championships,https://www.tfrrs.org/results/80527/2023_GLIAC_Outdoor_Track__Field_Championships
2023 GNAC Combined Event,https://www.tfrrs.org/results/80133/2023_GNAC_Combined_Event_
Virginia High Performance,https://www.tfrrs.org/results/80832/Virginia_High_Performance
2023 Springtime,https://www.tfrrs.org/results/80180/2023_Springtime
Mountain East Conference Track & Field Championships,https://www.tfrrs.org/results/80943/Mountain_East_Conference_Track__Field_Championships
UCLA v USC Dual Meet,https://www.tfrrs.org/results/78670/UCLA_v_USC_Dual_Meet
Cortland Qualifier,https://www.tfrrs.org/results/80518/Cortland_Qualifier
ODAC Outdoor Track & Field Championships,https://www.tfrrs.org/results/80274/ODAC_Outdoor_Track__Field_Championships
GVSU Extra Weekend Meet,https://www.tfrrs.org/results/77492/GVSU_Extra_Weekend_Meet
Gallaudet University Invitational 2023,https://www.tfrrs.org/results/80821/Gallaudet_University_Invitational_2023
Great Northeast Outdoor Track & Field Championships,https://www.tfrrs.org/results/80075/Great_Northeast_Outdoor_Track__Field_Championships
North Coast AC Combined Events,https://www.tfrrs.org/results/78541/North_Coast_AC_Combined_Events
St. Lawrence University Intercollegiate Athletics Twilight M,https://www.tfrrs.org/results/78028/St_Lawrence_University_Intercollegiate_Athletics_Twilight_M
Skyhawk Invitational,https://www.tfrrs.org/results/78297/Skyhawk_Invitational_
UMASS Pre-Championship Invitational,https://www.tfrrs.org/results/79074/UMASS_Pre-Championship_Invitational
NJCAA Region 3 Hep/Dec/10k,https://www.tfrrs.org/results/78565/NJCAA_Region_3_Hep_Dec_10k
Ralph Vernacchia 2023,https://www.tfrrs.org/results/78309/Ralph_Vernacchia_2023
Saint Francis University Red Flash Open,https://www.tfrrs.org/results/79091/Saint_Francis_University_Red_Flash_Open
2023 USCAA National Invitational,https://www.tfrrs.org/results/78574/2023_USCAA_National_Invitational
Paul Kaiser Classic,https://www.tfrrs.org/results/78829/Paul_Kaiser_Classic
Desert Heat Classic 2023,https://www.tfrrs.org/results/76358/_Desert_Heat_Classic_2023
Sycamore Open,https://www.tfrrs.org/results/75393/Sycamore_Open
Mike Kirkland Southwestern Relays,https://www.tfrrs.org/results/78629/Mike_Kirkland_Southwestern_Relays
Maroon and Gold Invite,https://www.tfrrs.org/results/80185/Maroon_and_Gold_Invite
36th Annual Ron Masanz Track & Field Classic,https://www.tfrrs.org/results/78129/36th_Annual_Ron_Masanz_Track__Field_Classic
St. Norbert Invitational,https://www.tfrrs.org/results/75699/St_Norbert_Invitational
CCC Championship,https://www.tfrrs.org/results/77891/CCC_Championship
LSU Invitational,https://www.tfrrs.org/results/78407/LSU_Invitational
2023 SCIAC T&F Championships,https://www.tfrrs.org/results/79700/2023_SCIAC_TF_Championships
2023 MASCAC Track & Field Championships,https://www.tfrrs.org/results/80226/2023_MASCAC_Track__Field_Championships
St. John Fisher Cardinal Classic,https://www.tfrrs.org/results/78944/St_John_Fisher_Cardinal_Classic
Georgia Southern Classic,https://www.tfrrs.org/results/77936/Georgia_Southern_Classic
King's College Monarch Open,https://www.tfrrs.org/results/80008/Kings_College_Monarch_Open
Little East Outdoor Track & Field Championships,https://www.tfrrs.org/results/79764/Little_East_Outdoor_Track__Field_Championships
The 128th Big Meet,https://www.tfrrs.org/results/77976/The_128th_Big_Meet
NESCAC Track & Field Championships,https://www.tfrrs.org/results/76521/NESCAC_Track__Field_Championships
Zach Kindler Wildcat Open,https://www.tfrrs.org/results/80797/Zach_Kindler_Wildcat_Open_
Mountaineer Twilight,https://www.tfrrs.org/results/76032/Mountaineer_Twilight
Doug Max Invitational,https://www.tfrrs.org/results/79531/Doug_Max_Invitational
Music City Challenge,https://www.tfrrs.org/results/80802/Music_City_Challenge
Rock Chalk Classic,https://www.tfrrs.org/results/80803/Rock_Chalk_Classic
2023 NEWMAC Outdoor Track & Field Championship,https://www.tfrrs.org/results/78766/2023_NEWMAC_Outdoor_Track__Field_Championship
NAC Track & Field Championship,https://www.tfrrs.org/results/79792/NAC_Track__Field_Championship
Charlotte Invitational 2023,https://www.tfrrs.org/results/79037/Charlotte_Invitational_2023
RedHawk Invitational,https://www.tfrrs.org/results/78009/RedHawk_Invitational
Denison Invitational,https://www.tfrrs.org/results/78540/Denison_Invitational
2023 Concordia Legacy Invite,https://www.tfrrs.org/results/78288/2023_Concordia_Legacy_Invite_
Morris Throws Meet,https://www.tfrrs.org/results/80589/Morris_Throws_Meet
2023 Jim Green Track & Field Invitational,https://www.tfrrs.org/results/78802/2023_Jim_Green_Track__Field_Invitational
2023 Bengal Invitational,https://www.tfrrs.org/results/78808/2023_Bengal_Invitational
NJCAA Region I Track & Field Championships,https://www.tfrrs.org/results/80103/NJCAA_Region_I_Track__Field_Championships
Lancer Invite 2023,https://www.tfrrs.org/results/79835/Lancer_Invite_2023
Causeway Classic,https://www.tfrrs.org/results/80360/Causeway_Classic
2023 RPI Capital District Classic,https://www.tfrrs.org/results/78576/2023_RPI_Capital_District_Classic
Davenport Tune Up/NJCAA Region XII,https://www.tfrrs.org/results/78075/Davenport_Tune_Up_NJCAA_Region_XII
SAA Track & Field Championships,https://www.tfrrs.org/results/80141/SAA_Track__Field_Championships
Oregon State High Performance,https://www.tfrrs.org/results/76127/Oregon_State_High_Performance
2023 Mississippi College Twilight (Mike McMillan),https://www.tfrrs.org/results/79878/2023_Mississippi_College_Twilight_Mike_McMillan
Grand View Viking Classic,https://www.tfrrs.org/results/78346/Grand_View_Viking_Classic
ONU Outdoor Invitational 2023,https://www.tfrrs.org/results/75659/ONU_Outdoor_Invitational_2023
Elmhurst Twilight Invite at Wheaton,https://www.tfrrs.org/results/80160/Elmhurst_Twilight_Invite_at_Wheaton
Delaware Invitational,https://www.tfrrs.org/results/80184/Delaware_Invitational_
Steve Scott Invitational,https://www.tfrrs.org/results/77621/Steve_Scott_Invitational
2023 RMAC Outdoor Track & Field Championships,https://www.tfrrs.org/results/80198/2023_RMAC_Outdoor_Track__Field_Championships
Blue Jay Tune-Up,https://www.tfrrs.org/results/79172/Blue_Jay_Tune-Up
Carol and John Covert Classic,https://www.tfrrs.org/results/80205/Carol_and_John_Covert_Classic_
UNF East Coast Relays,https://www.tfrrs.org/results/75449/UNF_East_Coast_Relays
2023 Maroon and White Invite,https://www.tfrrs.org/results/77151/2023_Maroon_and_White_Invite
2023 PacWest Track & Field Championships,https://www.tfrrs.org/results/79447/2023_PacWest_Track__Field_Championships
Ashland Alumni Open,https://www.tfrrs.org/results/79968/Ashland_Alumni_Open
Conference Carolinas Outdoor Track & Field Chamipionships,https://www.tfrrs.org/results/79706/Conference_Carolinas_Outdoor_Track__Field_Chamipionships
Sooner Athletic Conference Championship,https://www.tfrrs.org/results/79721/Sooner_Athletic_Conference_Championship
Fresno St Invite,https://www.tfrrs.org/results/76717/Fresno_St_Invite
CCSU Home Meet,https://www.tfrrs.org/results/78442/CCSU_Home_Meet
2023 Big Blue Friday Night Invite,https://www.tfrrs.org/results/79995/2023_Big_Blue_Friday_Night_Invite
Texas Invitational,https://www.tfrrs.org/results/79226/Texas_Invitational
Dick & Mary Johnson Invite,https://www.tfrrs.org/results/80756/Dick__Mary_Johnson_Invite
UW-Whitewater Drake Alternative,https://www.tfrrs.org/results/80758/UW-Whitewater_Drake_Alternative
Al Cassell Classic,https://www.tfrrs.org/results/77683/Al_Cassell_Classic
2023 Lions Invitational,https://www.tfrrs.org/results/76244/2023_Lions_Invitational_
Memphis Tiger Invitational,https://www.tfrrs.org/results/79241/Memphis_Tiger_Invitational
HCAC Outdoor Track & Field Championships,https://www.tfrrs.org/results/80272/HCAC_Outdoor_Track__Field_Championships
Encuentro Selectivo FMAA,https://www.tfrrs.org/results/81028/Encuentro_Selectivo_FMAA
River States Outdoor Track & Field Championships,https://www.tfrrs.org/results/78481/River_States_Outdoor_Track__Field_Championships
Clark Wood Open 2023,https://www.tfrrs.org/results/77710/Clark_Wood_Open_2023
SLIAC Outdoor Track & Field Championships,https://www.tfrrs.org/results/76762/SLIAC_Outdoor_Track__Field_Championships
Red River Athletic Conference Championship,https://www.tfrrs.org/results/78746/Red_River_Athletic_Conference_Championship
APP State Open,https://www.tfrrs.org/results/80795/APP_State_Open
2023 Prairie Wolf Invite,https://www.tfrrs.org/results/80799/2023_Prairie_Wolf_Invite
Corky/Crofoot Shootout,https://www.tfrrs.org/results/80804/Corky_Crofoot_Shootout
Frontier Conference Championships,https://www.tfrrs.org/results/79801/Frontier_Conference_Championships
LAI Track and Field Championships,https://www.tfrrs.org/results/80825/LAI_Track_and_Field_Championships
2023 Alex Francis Classic,https://www.tfrrs.org/results/80097/2023_Alex_Francis_Classic
Golden State AC Outdoor Track & Field Championships,https://www.tfrrs.org/results/78552/Golden_State_AC_Outdoor_Track__Field_Championships
East Texas Quad,https://www.tfrrs.org/results/78569/East_Texas_Quad
SIAC Championships,https://www.tfrrs.org/results/80123/SIAC_Championships
Walsh University Tune-Up Invitational,https://www.tfrrs.org/results/79867/Walsh_University_Tune-Up_Invitational
Dubuque Relays,https://www.tfrrs.org/results/78842/Dubuque_Relays
Oliver Jackson Twilight,https://www.tfrrs.org/results/77609/Oliver_Jackson_Twilight
2023 Northwest Missouri State Bearcat Tune Up,https://www.tfrrs.org/results/80714/2023_Northwest_Missouri_State_Bearcat_Tune_Up
Janis Rider / Doug Bolstorff Invitational,https://www.tfrrs.org/results/75976/Janis_Rider___Doug_Bolstorff_Invitational
2023 Kip Janvrin Open,https://www.tfrrs.org/results/80752/2023_Kip_Janvrin_Open
PAC Track & Field Championships,https://www.tfrrs.org/results/80754/PAC_Track__Field_Championships
Collegiate Conference of the South Championships,https://www.tfrrs.org/results/80263/Collegiate_Conference_of_the_South_Championships
CalPac Championships 2023,https://www.tfrrs.org/results/78511/CalPac_Championships_2023
Penn Relays,https://www.tfrrs.org/results/80814/Penn_Relays
2023 USA South Outdoor Track and Field Championship,https://www.tfrrs.org/results/80315/2023_USA_South_Outdoor_Track_and_Field_Championship
JCSU Midweek Meet,https://www.tfrrs.org/results/80112/JCSU_Midweek_Meet
Running on Hope Invitational,https://www.tfrrs.org/results/75889/Running_on_Hope_Invitational
Viking Twilight,https://www.tfrrs.org/results/79138/Viking_Twilight_
Mt Marty Twilight,https://www.tfrrs.org/results/80673/Mt_Marty_Twilight
Gustie Twilight,https://www.tfrrs.org/results/79195/Gustie_Twilight
Drake Relays,https://www.tfrrs.org/results/80800/Drake_Relays
Central Valley Conference Track and Field Championships,https://www.tfrrs.org/results/79829/Central_Valley_Conference_Track_and_Field_Championships
2023 South Coast Conference Prelims and Championships,https://www.tfrrs.org/results/77829/2023_South_Coast_Conference_Prelims_and_Championships
CNY College Challenge,https://www.tfrrs.org/results/80270/CNY_College_Challenge
Haverford Mid Week,https://www.tfrrs.org/results/80377/Haverford_Mid_Week
The Monday Meet,https://www.tfrrs.org/results/80487/The_Monday_Meet
2023 ESU Midwest Classic,https://www.tfrrs.org/results/80411/2023_ESU_Midwest_Classic
Fum McGraw Power Meet,https://www.tfrrs.org/results/80183/Fum_McGraw_Power_Meet
Skyline Conference Championship,https://www.tfrrs.org/results/79442/Skyline_Conference_Championship
PURE Athletics Spring Invitational,https://www.tfrrs.org/results/76698/PURE_Athletics_Spring_Invitational
Lee Krough Invitational,https://www.tfrrs.org/results/79194/Lee_Krough_Invitational
2023 Mark Young,https://www.tfrrs.org/results/79806/2023_Mark_Young
2023 Rider Invitational,https://www.tfrrs.org/results/77252/2023_Rider_Invitational
"State of Maine, Pine Tree Classic",https://www.tfrrs.org/results/80072/State_of_Maine_Pine_Tree_Classic
Red Rock Invitational,https://www.tfrrs.org/results/79046/Red_Rock_Invitational
Dick Young Classic,https://www.tfrrs.org/results/80082/Dick_Young_Classic
Middlebury Outdoor Meet,https://www.tfrrs.org/results/77765/Middlebury_Outdoor_Meet
52nd Sparky Adams Invitational,https://www.tfrrs.org/results/76563/52nd_Sparky_Adams_Invitational
2023 UAA Track & Field Outdoor Championships,https://www.tfrrs.org/results/78545/2023_UAA_Track__Field_Outdoor_Championships
Holy Cross Invitational  2023,https://www.tfrrs.org/results/77526/Holy_Cross_Invitational_2023
Holst Invitational,https://www.tfrrs.org/results/79070/Holst_Invitational
University of Rochester Alumni Invitational,https://www.tfrrs.org/results/76347/University_of_Rochester_Alumni_Invitational
2023 MSJ APRIL INVITATIONAL,https://www.tfrrs.org/results/79356/2023_MSJ_APRIL_INVITATIONAL
Carleton Relays,https://www.tfrrs.org/results/80374/Carleton_Relays
2023 Thunderbird Classic,https://www.tfrrs.org/results/80379/2023_Thunderbird_Classic
Team Challenge,https://www.tfrrs.org/results/78840/Team_Challenge
2023 Tabor Invite,https://www.tfrrs.org/results/80380/2023_Tabor_Invite
Jim Seaton Invite,https://www.tfrrs.org/results/80382/Jim_Seaton_Invite
Pratt/Queens/CCNY Double Dual,https://www.tfrrs.org/results/80139/Pratt_Queens_CCNY_Double_Dual
Sun Conference Championship 2023,https://www.tfrrs.org/results/79877/Sun_Conference_Championship_2023
McMurry Invitational,https://www.tfrrs.org/results/80388/McMurry_Invitational
Mountain Laurel Invitational,https://www.tfrrs.org/results/79115/Mountain_Laurel_Invitational
Lions Invitation,https://www.tfrrs.org/results/80392/Lions_Invitation
ONU Tiger Open,https://www.tfrrs.org/results/75658/ONU_Tiger_Open
CWU Wildcat Open,https://www.tfrrs.org/results/79124/CWU_Wildcat_Open
Regis College,https://www.tfrrs.org/results/79888/Regis_College
J Fred Duckett Twilight Meet,https://www.tfrrs.org/results/76642/J_Fred_Duckett_Twilight_Meet
2023 Salisbury University Eastern Shore Challenge,https://www.tfrrs.org/results/77099/2023_Salisbury_University_Eastern_Shore_Challenge
USC Open Outdoor 2023,https://www.tfrrs.org/results/76412/USC_Open_Outdoor_2023
Chico State Invitational,https://www.tfrrs.org/results/77357/Chico_State_Invitational_
Mason-Dixon Track & Field Invitational,https://www.tfrrs.org/results/78128/Mason-Dixon_Track__Field_Invitational
"Mt. Holyoke, Smith & Wellesley",https://www.tfrrs.org/results/79951/Mt_Holyoke_Smith__Wellesley
LSU Alumni Gold,https://www.tfrrs.org/results/78405/LSU_Alumni_Gold
SCAC Outdoor Track & Field Championships,https://www.tfrrs.org/results/79961/SCAC_Outdoor_Track__Field_Championships
Dewey Allgood Hexagonal,https://www.tfrrs.org/results/78928/Dewey_Allgood_Hexagonal
Culver Stockton Wildcat Open,https://www.tfrrs.org/results/79448/Culver_Stockton_Wildcat_Open
Buffalo Invitational,https://www.tfrrs.org/results/78675/Buffalo_Invitational
NorCal Preview,https://www.tfrrs.org/results/78932/NorCal_Preview_
Tufts Sunshine Classic,https://www.tfrrs.org/results/78437/Tufts_Sunshine_Classic
Farley Invitational,https://www.tfrrs.org/results/77669/Farley_Invitational
Pittsburg State University Tune-Up,https://www.tfrrs.org/results/78701/Pittsburg_State_University_Tune-Up
2023 Kenyon Invitational,https://www.tfrrs.org/results/78708/2023_Kenyon_Invitational
Trinity Invitational 2023,https://www.tfrrs.org/results/78710/Trinity_Invitational_2023
Morgan State Legacy Track & Field Meet,https://www.tfrrs.org/results/77681/Morgan_State_Legacy_Track__Field_Meet
Hopkins Loyola Invitational,https://www.tfrrs.org/results/75740/Hopkins_Loyola_Invitational
DeBacker Invitational,https://www.tfrrs.org/results/80020/DeBacker_Invitational
Jay Carisella Coaches Invitational,https://www.tfrrs.org/results/79251/Jay_Carisella_Coaches_Invitational
"Wheaton ""Don Church"" Twilight 2023",https://www.tfrrs.org/results/78229/Wheaton_Don_Church_Twilight_2023
Al Bortke Open & Multi,https://www.tfrrs.org/results/79768/Al_Bortke_Open__Multi
UB Alumni Invitational,https://www.tfrrs.org/results/77737/UB_Alumni_Invitational_
WildCat Twilight,https://www.tfrrs.org/results/75515/WildCat_Twilight
MIT Sean Collier Invitational,https://www.tfrrs.org/results/75320/MIT_Sean_Collier_Invitational
Marquette Invitational,https://www.tfrrs.org/results/79026/Marquette_Invitational
2023 Coach Pollard Invitational,https://www.tfrrs.org/results/75322/2023_Coach_Pollard_Invitational
2023 Widener Invite,https://www.tfrrs.org/results/75371/2023_Widener_Invite
Hofstra Team Dbl Dual,https://www.tfrrs.org/results/80091/Hofstra_Team_Dbl_Dual
Sean Collier Invitational Distance Night,https://www.tfrrs.org/results/75521/Sean_Collier_Invitational_Distance_Night
Cortland Classic,https://www.tfrrs.org/results/80114/Cortland_Classic
2023 Coyote Distance Carnival,https://www.tfrrs.org/results/80364/2023_Coyote_Distance_Carnival
LR Bears Open,https://www.tfrrs.org/results/80365/LR_Bears_Open
2023 Green Knight Viking Dual,https://www.tfrrs.org/results/80366/2023_Green_Knight_Viking_Dual
Wake Forest Invitational,https://www.tfrrs.org/results/80368/Wake_Forest_Invitational
Georgia Tech Invitational,https://www.tfrrs.org/results/80375/Georgia_Tech_Invitational
Mines Mini Meet,https://www.tfrrs.org/results/80136/Mines_Mini_Meet
Phil Esten Challenge,https://www.tfrrs.org/results/80383/Phil_Esten_Challenge
Crimson Tide Invitational,https://www.tfrrs.org/results/80387/Crimson_Tide_Invitational
2023 Orange Empire Conference Prelims and Championships,https://www.tfrrs.org/results/77828/2023_Orange_Empire_Conference_Prelims_and_Championships
2023 Western Conference Prelims and Championships,https://www.tfrrs.org/results/79879/2023_Western_Conference_Prelims_and_Championships
Gary Wieneke Memorial,https://www.tfrrs.org/results/78093/Gary_Wieneke_Memorial
2023 Indiana Invitational,https://www.tfrrs.org/results/75534/2023_Indiana_Invitational
Canyon Invitational,https://www.tfrrs.org/results/76387/Canyon_Invitational
2023 Northwest Conference T&F Championships,https://www.tfrrs.org/results/79132/2023_Northwest_Conference_TF_Championships
Bauer Open,https://www.tfrrs.org/results/79911/Bauer_Open
Bobbi Palma UAlbany Spring Classic,https://www.tfrrs.org/results/78371/Bobbi_Palma_UAlbany_Spring_Classic
2023 Chris Rinne Twilight,https://www.tfrrs.org/results/77602/2023_Chris_Rinne_Twilight
East Stroudsburg All-American Invitational,https://www.tfrrs.org/results/78116/East_Stroudsburg_All-American_Invitational
Payton Jordan Invitational,https://www.tfrrs.org/results/77607/Payton_Jordan_Invitational
ASU Red Wolf Open,https://www.tfrrs.org/results/79155/ASU_Red_Wolf_Open
Navy Spring Invitational II,https://www.tfrrs.org/results/79934/Navy_Spring_Invitational_II
Appalachian Athletic Conference Championship,https://www.tfrrs.org/results/78391/Appalachian_Athletic_Conference_Championship_
Eastern Connecticut State T&F Invitational,https://www.tfrrs.org/results/78392/Eastern_Connecticut_State_TF_Invitational
EKU Rick Erdmann Twilight,https://www.tfrrs.org/results/75927/EKU_Rick_Erdmann_Twilight
Southern States Athletic Conference Championship,https://www.tfrrs.org/results/78909/Southern_States_Athletic_Conference_Championship
GVSU Al Owens Classic,https://www.tfrrs.org/results/75416/GVSU_Al_Owens_Classic
Montana Open,https://www.tfrrs.org/results/77154/Montana_Open
Misericordia Invitational 2023,https://www.tfrrs.org/results/75421/Misericordia_Invitational_2023
2023 Aggie Classic,https://www.tfrrs.org/results/78174/2023_Aggie_Classic
'23 Rose-Hulman Twilight,https://www.tfrrs.org/results/78942/23_Rose-Hulman_Twilight
Benson/Hodge Memorial Invitational,https://www.tfrrs.org/results/79982/Benson_Hodge_Memorial_Invitational
John Jacobs Invitational,https://www.tfrrs.org/results/78962/John_Jacobs_Invitational
Mustang Invitational,https://www.tfrrs.org/results/76957/Mustang_Invitational
Warhawk Classic,https://www.tfrrs.org/results/78711/Warhawk_Classic
Meet of Champions,https://www.tfrrs.org/results/79485/Meet_of_Champions
Michael Johnson Invitational,https://www.tfrrs.org/results/75342/Michael_Johnson_Invitational
Jesse Owens Track & Field Classic,https://www.tfrrs.org/results/77435/Jesse_Owens_Track__Field_Classic
Raider Invitational,https://www.tfrrs.org/results/78479/Raider_Invitational
Rutgers Relays,https://www.tfrrs.org/results/77454/Rutgers_Relays
Jim Dutcher Memorial,https://www.tfrrs.org/results/79001/Jim_Dutcher_Memorial
Otterbein Twilight,https://www.tfrrs.org/results/79006/Otterbein_Twilight
Mountaineer Showcase,https://www.tfrrs.org/results/76031/Mountaineer_Showcase
2023 UMass-Lowell George Davis Invitational,https://www.tfrrs.org/results/79787/2023_UMass-Lowell_George_Davis_Invitational
Red Raider Open 2023,https://www.tfrrs.org/results/79542/Red_Raider_Open_2023
3rd Annual Mike Becraft Invitational,https://www.tfrrs.org/results/75348/3rd_Annual_Mike_Becraft_Invitational
118th Annual Indiana Little State Championships,https://www.tfrrs.org/results/77495/118th_Annual_Indiana_Little_State_Championships
John Papa Invt,https://www.tfrrs.org/results/80322/John_Papa_Invt
John McDonnell Invitational,https://www.tfrrs.org/results/76081/John_McDonnell_Invitational
Virginia Challenge,https://www.tfrrs.org/results/80367/Virginia_Challenge
Don Kirby Tailwind Open,https://www.tfrrs.org/results/79358/Don_Kirby_Tailwind_Open
Laney Last Chance Meet,https://www.tfrrs.org/results/78588/Laney_Last_Chance_Meet
2023 Peach Belt Conference Outdoor Track Championship,https://www.tfrrs.org/results/76691/2023_Peach_Belt_Conference_Outdoor_Track_Championship
Battle in the OC (College),https://www.tfrrs.org/results/77901/Battle_in_the_OC_College
Elaine Leigh T&F Invite,https://www.tfrrs.org/results/78696/Elaine_Leigh_TF_Invite
CCC Multi-Events Championships,https://www.tfrrs.org/results/79742/CCC_Multi-Events_Championships
PCAC Championships,https://www.tfrrs.org/results/79561/PCAC_Championships
Shippensburg University College Mid-Week Meet,https://www.tfrrs.org/results/78828/Shippensburg_University_College_Mid-Week_Meet
2023 BYU Robison Invitational,https://www.tfrrs.org/results/80716/2023_BYU_Robison_Invitational
Bethany Mini,https://www.tfrrs.org/results/80276/Bethany_Mini
Hamilton College Mid-week Invitational,https://www.tfrrs.org/results/79254/Hamilton_College_Mid-week_Invitational
Richmond Relays,https://www.tfrrs.org/results/80074/Richmond_Relays
DSU Blue Hawk Games,https://www.tfrrs.org/results/78667/DSU_Blue_Hawk_Games
Behrend Track and Field Invite 2023,https://www.tfrrs.org/results/78412/Behrend_Track_and_Field_Invite_2023
Meet of Champions,https://www.tfrrs.org/results/77744/Meet_of_Champions
Cherry Blossom Invitational,https://www.tfrrs.org/results/77750/Cherry_Blossom_Invitational
2023 NSU Track & Field Invitational,https://www.tfrrs.org/results/78274/2023_NSU_Track__Field_Invitational
Middlesex College Invitational,https://www.tfrrs.org/results/77518/Middlesex_College_Invitational
Indiana DIII Track and Field Meet,https://www.tfrrs.org/results/77039/Indiana_DIII_Track_and_Field_Meet
UMASS Commonwealth Invitational,https://www.tfrrs.org/results/79073/UMASS_Commonwealth_Invitational
Bethel Invitational,https://www.tfrrs.org/results/78825/Bethel_Invitational
Cortland Upstate Alternative,https://www.tfrrs.org/results/79357/Cortland_Upstate_Alternative
SCU/Paul Parent Invitational,https://www.tfrrs.org/results/79359/SCU_Paul_Parent_Invitational
Norse Invite,https://www.tfrrs.org/results/78853/Norse_Invite
Kingsville Cactus Cup,https://www.tfrrs.org/results/78087/Kingsville_Cactus_Cup_
Rhodes 7 Way Meet,https://www.tfrrs.org/results/79377/Rhodes_7_Way_Meet
Barons Senior Night,https://www.tfrrs.org/results/79637/Barons_Senior_Night
Mid-Atlantic Track & Field JUCO Invitational,https://www.tfrrs.org/results/77586/Mid-Atlantic_Track__Field_JUCO_Invitational
Maryville Scots Invitational,https://www.tfrrs.org/results/78098/Maryville_Scots_Invitational
Bethel Invitational,https://www.tfrrs.org/results/78630/Bethel_Invitational_
Maverick Invite,https://www.tfrrs.org/results/79411/Maverick_Invite
DSU  Outdoor  2023,https://www.tfrrs.org/results/78389/DSU_Outdoor_2023
Penmen Relays,https://www.tfrrs.org/results/76424/Penmen_Relays
Transatlantic Series,https://www.tfrrs.org/results/79429/Transatlantic_Series
Leon Johnson NSU Invitational,https://www.tfrrs.org/results/78402/Leon_Johnson_NSU_Invitational
SMU Cardinal Invitational,https://www.tfrrs.org/results/79192/SMU_Cardinal_Invitational
Tomcat Invitational,https://www.tfrrs.org/results/78930/Tomcat_Invitational
Jerry Gravel Classic,https://www.tfrrs.org/results/78428/Jerry_Gravel_Classic
2023 Loper Invitational,https://www.tfrrs.org/results/78435/2023_Loper_Invitational
DIII All-Ohio Outdoor Championships,https://www.tfrrs.org/results/78972/DIII_All-Ohio_Outdoor_Championships
JMU Invitational,https://www.tfrrs.org/results/78726/JMU_Invitational
WCU Bill Butler Invitational,https://www.tfrrs.org/results/76008/WCU_Bill_Butler_Invitational
Merrimack Alumni Classic,https://www.tfrrs.org/results/78742/Merrimack_Alumni_Classic
Green & White Invite,https://www.tfrrs.org/results/80035/Green__White_Invite
"SCIAC Multi Dual 3 - UR, CLU, OXY, PP,CU",https://www.tfrrs.org/results/80038/SCIAC_Multi_Dual_3_-_UR_CLU_OXY_PPCU
Virginia Grand Prix,https://www.tfrrs.org/results/80039/Virginia_Grand_Prix
Cougar Classic,https://www.tfrrs.org/results/80040/Cougar_Classic
Beloit Relays,https://www.tfrrs.org/results/80041/Beloit_Relays
Strawberry Relays,https://www.tfrrs.org/results/80042/Strawberry_Relays
